"code_rome","code_ogr","coeur_metier"
"J1126","107242",""
"J1126","107475",""
"J1126","107499",""
"J1126","118047",""
"J1126","118904",""
"J1126","122139",""
"J1126","124356",""
"J1126","124377",""
"J1126","124391",""
"J1126","126215",""
"J1126","300022",""
"J1126","300049",""
"J1126","300054","Principale"
"J1126","300085",""
"J1126","300412",""
"J1126","300467",""
"J1126","300490",""
"J1126","300779",""
"J1126","300783",""
"J1126","300804",""
"J1126","300806",""
"J1126","300809",""
"J1126","300824",""
"J1126","300848",""
"J1126","403091",""
"J1126","403102",""
"J1126","476858",""
"J1126","477008","Principale"
"J1126","477705",""
"J1126","480973",""
"J1126","480977",""
"J1126","480978",""
"J1126","482395",""
"J1126","483433",""
"J1126","486279","Principale"
"J1126","490293","Principale"
"J1126","490514",""
"J1126","491871",""
"J1126","493959",""
"J1126","494086","Principale"
"J1126","494160",""
"J1126","494178",""
"J1126","494988",""
"J1126","495601",""
"J1126","496537",""
"J1126","497211",""
"J1126","497692",""
"J1126","498646",""
"J1126","503033","Principale"
"J1126","503034",""
"J1126","503035",""
"J1126","503036",""
"J1126","503037","Principale"
"J1126","503039","Principale"
"J1126","503040",""
"J1126","503800",""
"J1126","506492","Principale"
"J1126","507955","Principale"
"J1126","514893",""
"J1126","514894",""
"J1127","38126",""
"J1127","107183",""
"J1127","107197","Principale"
"J1127","107198",""
"J1127","107201",""
"J1127","107270",""
"J1127","107499",""
"J1127","107718",""
"J1127","107747",""
"J1127","117912",""
"J1127","118217",""
"J1127","120592",""
"J1127","122673","Principale"
"J1127","123502",""
"J1127","123505",""
"J1127","124356",""
"J1127","300022",""
"J1127","300054",""
"J1127","300125",""
"J1127","300338",""
"J1127","300473",""
"J1127","300478",""
"J1127","300490",""
"J1127","300779",""
"J1127","300802",""
"J1127","300803",""
"J1127","300804",""
"J1127","300805",""
"J1127","300806",""
"J1127","300838",""
"J1127","400007",""
"J1127","403095",""
"J1127","403097",""
"J1127","403101",""
"J1127","403104",""
"J1127","403106",""
"J1127","404212","Principale"
"J1127","476987",""
"J1127","477049",""
"J1127","477938",""
"J1127","482177","Principale"
"J1127","482617",""
"J1127","486276","Principale"
"J1127","486639","Principale"
"J1127","486951",""
"J1127","487016",""
"J1127","487074","Principale"
"J1127","489903","Principale"
"J1127","494458",""
"J1127","494489",""
"J1127","496940",""
"J1127","497097",""
"J1127","498943",""
"J1127","504662","Principale"
"J1127","506377","Principale"
"J1127","506378",""
"J1127","506379","Principale"
"J1127","509053","Principale"
"J1127","512258",""
"J1127","514140",""
"J1127","514358",""
"J1127","514362",""
"J1128","23376",""
"J1128","38126",""
"J1128","101315",""
"J1128","107197","Principale"
"J1128","107198","Principale"
"J1128","107199",""
"J1128","107201","Principale"
"J1128","107242",""
"J1128","118904",""
"J1128","122139",""
"J1128","122255","Principale"
"J1128","123502",""
"J1128","123505",""
"J1128","123935",""
"J1128","124248",""
"J1128","126254",""
"J1128","300022",""
"J1128","300059",""
"J1128","300085",""
"J1128","300125",""
"J1128","300338",""
"J1128","300412",""
"J1128","300446",""
"J1128","300447","Principale"
"J1128","300473",""
"J1128","300483",""
"J1128","300490",""
"J1128","300779",""
"J1128","300804",""
"J1128","300809",""
"J1128","300838",""
"J1128","402011",""
"J1128","403102",""
"J1128","403103",""
"J1128","403104",""
"J1128","404536",""
"J1128","476987",""
"J1128","490106",""
"J1128","492973",""
"J1128","495708",""
"J1128","497098",""
"J1128","503246","Principale"
"J1128","503247","Principale"
"J1128","503248","Principale"
"J1128","503250","Principale"
"J1128","505034","Principale"
"J1128","515039",""
"J1128","515086",""
"J1129","38126",""
"J1129","104784",""
"J1129","107197","Principale"
"J1129","107199","Principale"
"J1129","107201",""
"J1129","119070",""
"J1129","120923",""
"J1129","123502",""
"J1129","124391",""
"J1129","126413",""
"J1129","300022",""
"J1129","300307","Principale"
"J1129","300412",""
"J1129","300473",""
"J1129","300490",""
"J1129","300779",""
"J1129","300806",""
"J1129","300809",""
"J1129","403020",""
"J1129","403102",""
"J1129","403103",""
"J1129","403104",""
"J1129","404783","Principale"
"J1129","476835",""
"J1129","476923",""
"J1129","476988",""
"J1129","480373",""
"J1129","482186",""
"J1129","483720","Principale"
"J1129","492692",""
"J1129","492695",""
"J1129","495739",""
"J1129","497044",""
"J1129","497561",""
"J1129","498043",""
"J1129","499116",""
"J1129","503525","Principale"
"J1129","503526","Principale"
"J1129","503527","Principale"
"J1129","503532","Principale"
"J1129","504068","Principale"
"J1129","514891",""
"J1129","514892",""
"J1129","514978",""
"J1130","38126",""
"J1130","100460","Principale"
"J1130","107198",""
"J1130","107199",""
"J1130","107201","Principale"
"J1130","107434","Principale"
"J1130","107438",""
"J1130","107726",""
"J1130","119647",""
"J1130","122139",""
"J1130","124278",""
"J1130","124377",""
"J1130","124391","Principale"
"J1130","300022","Principale"
"J1130","300050","Principale"
"J1130","300056",""
"J1130","300085",""
"J1130","300412",""
"J1130","300440",""
"J1130","300465",""
"J1130","300490",""
"J1130","300802",""
"J1130","300804",""
"J1130","300806",""
"J1130","300809",""
"J1130","300838",""
"J1130","400007",""
"J1130","403019",""
"J1130","403102",""
"J1130","403103",""
"J1130","403104",""
"J1130","403106",""
"J1130","404513",""
"J1130","404783",""
"J1130","480254",""
"J1130","490570","Principale"
"J1130","492178",""
"J1130","492180",""
"J1130","492181",""
"J1130","492269",""
"J1130","492462",""
"J1130","493121",""
"J1130","493351",""
"J1130","494020",""
"J1130","496819",""
"J1130","496853",""
"J1130","500186",""
"J1130","501720","Principale"
"J1130","503586","Principale"
"J1130","503587",""
"J1130","503588",""
"J1130","503589",""
"J1130","503590","Principale"
"J1130","503593",""
"J1130","503595",""
"J1130","503597","Principale"
"J1130","503599","Principale"
"J1130","504989","Principale"
"J1130","514364",""
"J1130","514365",""
"J1131","23376",""
"J1131","38126",""
"J1131","100541",""
"J1131","107197",""
"J1131","107198","Principale"
"J1131","107199","Principale"
"J1131","107201",""
"J1131","107242",""
"J1131","107383",""
"J1131","107449","Principale"
"J1131","107539",""
"J1131","107831",""
"J1131","118249",""
"J1131","120684",""
"J1131","122139",""
"J1131","122255","Principale"
"J1131","124252",""
"J1131","124261",""
"J1131","200034","Principale"
"J1131","300022",""
"J1131","300042",""
"J1131","300054","Principale"
"J1131","300085",""
"J1131","300412",""
"J1131","300447",""
"J1131","300460",""
"J1131","300473",""
"J1131","300481",""
"J1131","300490",""
"J1131","300598",""
"J1131","300779",""
"J1131","300806",""
"J1131","300809",""
"J1131","403020",""
"J1131","403102",""
"J1131","403103",""
"J1131","403104",""
"J1131","403933",""
"J1131","404783",""
"J1131","476835",""
"J1131","477225",""
"J1131","484631","Principale"
"J1131","490428",""
"J1131","492236",""
"J1131","496866",""
"J1131","497495",""
"J1131","498917",""
"J1131","498988",""
"J1131","504898","Principale"
"J1131","504899",""
"J1131","504902",""
"J1131","505756","Principale"
"J1131","511731","Principale"
"J1131","514898",""
"J1131","514990",""
"J1131","514991",""
"J1131","515040",""
"J1131","515078",""
"J1131","515079",""
"J1131","515080",""
"J1132","23376",""
"J1132","23380",""
"J1132","38126",""
"J1132","107197",""
"J1132","107198","Principale"
"J1132","107199","Principale"
"J1132","107201","Principale"
"J1132","107242",""
"J1132","107405","Principale"
"J1132","107412",""
"J1132","107573",""
"J1132","118904",""
"J1132","119647",""
"J1132","121629","Principale"
"J1132","122139",""
"J1132","123502",""
"J1132","123505",""
"J1132","124254",""
"J1132","124287",""
"J1132","124391","Principale"
"J1132","126075",""
"J1132","300022",""
"J1132","300054",""
"J1132","300085","Principale"
"J1132","300125",""
"J1132","300151",""
"J1132","300253",""
"J1132","300318",""
"J1132","300412",""
"J1132","300483",""
"J1132","300490",""
"J1132","300779",""
"J1132","300806",""
"J1132","300809",""
"J1132","300838",""
"J1132","400007",""
"J1132","400010",""
"J1132","403095",""
"J1132","403102",""
"J1132","403103",""
"J1132","403104",""
"J1132","404536","Principale"
"J1132","476987",""
"J1132","482115",""
"J1132","482396",""
"J1132","482672",""
"J1132","484350","Principale"
"J1132","486276",""
"J1132","486846",""
"J1132","490428",""
"J1132","493182",""
"J1132","495714",""
"J1132","496850",""
"J1132","497096",""
"J1132","498436",""
"J1132","500186",""
"J1132","500187",""
"J1132","500188","Principale"
"J1132","503920","Principale"
"J1132","503921",""
"J1132","503924","Principale"
"J1132","506492",""
"J1132","506493",""
"J1132","507315",""
"J1132","511366","Principale"
"J1132","514896",""
"J1132","514984",""
"J1132","515037",""
"J1132","515042",""
"J1132","515077",""
"J1133","23376",""
"J1133","23380",""
"J1133","38126",""
"J1133","100460",""
"J1133","107197","Principale"
"J1133","107198",""
"J1133","107199","Principale"
"J1133","107201","Principale"
"J1133","107256",""
"J1133","107612",""
"J1133","115012",""
"J1133","117978",""
"J1133","117993",""
"J1133","117994",""
"J1133","118904",""
"J1133","121629",""
"J1133","124276",""
"J1133","124278",""
"J1133","124391",""
"J1133","300022",""
"J1133","300053",""
"J1133","300054","Principale"
"J1133","300056",""
"J1133","300085",""
"J1133","300125",""
"J1133","300253",""
"J1133","300307",""
"J1133","300318",""
"J1133","300412",""
"J1133","300465",""
"J1133","300490",""
"J1133","300779",""
"J1133","300806",""
"J1133","300809",""
"J1133","300838",""
"J1133","400007",""
"J1133","403095",""
"J1133","403102",""
"J1133","404317",""
"J1133","404536","Principale"
"J1133","476849",""
"J1133","482183",""
"J1133","482318",""
"J1133","485161",""
"J1133","490570","Principale"
"J1133","492922",""
"J1133","493188",""
"J1133","494005",""
"J1133","495644",""
"J1133","495706",""
"J1133","496841",""
"J1133","498360",""
"J1133","498738",""
"J1133","500852",""
"J1133","502079",""
"J1133","502085","Principale"
"J1133","502089","Principale"
"J1133","503806","Principale"
"J1133","504336",""
"J1133","504337","Principale"
"J1133","504340",""
"J1133","504341",""
"J1133","504343",""
"J1133","506492",""
"J1133","506493","Principale"
"J1133","511955","Principale"
"J1133","514191",""
"J1133","514321",""
"J1133","514337",""
"J1133","514338",""
"J1133","514351",""
"J1133","514360",""
"J1134","38126",""
"J1134","100541",""
"J1134","107201","Principale"
"J1134","118904",""
"J1134","122255","Principale"
"J1134","123502",""
"J1134","123505",""
"J1134","124249",""
"J1134","126256",""
"J1134","300022",""
"J1134","300059",""
"J1134","300085","Principale"
"J1134","300307",""
"J1134","300412",""
"J1134","300473",""
"J1134","300489",""
"J1134","300490",""
"J1134","300802",""
"J1134","300804",""
"J1134","300806",""
"J1134","300809",""
"J1134","400007",""
"J1134","403019",""
"J1134","403102",""
"J1134","403104",""
"J1134","482241",""
"J1134","492179",""
"J1134","495559",""
"J1134","496815",""
"J1134","496852",""
"J1134","497695",""
"J1134","497854",""
"J1134","497987",""
"J1134","497988",""
"J1134","498210",""
"J1134","499062",""
"J1134","499374",""
"J1134","511690","Principale"
"J1134","511691","Principale"
"J1134","511692",""
"J1134","511693",""
"J1134","511694",""
"J1134","511695","Principale"
"J1134","511704","Principale"
"J1134","511708","Principale"
"J1134","511713","Principale"
"J1134","514985",""
"J1134","515038",""
"J1135","38055",""
"J1135","38126",""
"J1135","100453",""
"J1135","107197",""
"J1135","107198",""
"J1135","107199","Principale"
"J1135","107201",""
"J1135","107242",""
"J1135","107412",""
"J1135","123502",""
"J1135","123505",""
"J1135","124244",""
"J1135","124288","Principale"
"J1135","125143",""
"J1135","300022",""
"J1135","300053",""
"J1135","300057","Principale"
"J1135","300059","Principale"
"J1135","300085","Principale"
"J1135","300412",""
"J1135","300473",""
"J1135","300490",""
"J1135","300779",""
"J1135","300806",""
"J1135","300809",""
"J1135","300838",""
"J1135","400007",""
"J1135","403019",""
"J1135","403102",""
"J1135","403103",""
"J1135","403104",""
"J1135","404783",""
"J1135","476923",""
"J1135","476988",""
"J1135","477705",""
"J1135","477833",""
"J1135","482183",""
"J1135","482922",""
"J1135","489566",""
"J1135","490492",""
"J1135","490570","Principale"
"J1135","495717",""
"J1135","497695",""
"J1135","499037",""
"J1135","499333",""
"J1135","499646",""
"J1135","500480",""
"J1135","500848","Principale"
"J1135","501720",""
"J1135","502337","Principale"
"J1135","504336","Principale"
"J1135","504341","Principale"
"J1135","504805","Principale"
"J1135","504806","Principale"
"J1135","504807",""
"J1135","504811",""
"J1135","506223","Principale"
"J1135","506493",""
"J1135","514355",""
"J1135","515044",""
"J1136","38126",""
"J1136","100541",""
"J1136","103885",""
"J1136","107198","Principale"
"J1136","107449",""
"J1136","107674",""
"J1136","120722",""
"J1136","300044",""
"J1136","300307",""
"J1136","300412",""
"J1136","300473",""
"J1136","300483",""
"J1136","300490",""
"J1136","300778",""
"J1136","300779",""
"J1136","300806",""
"J1136","300839",""
"J1136","300840",""
"J1136","400010",""
"J1136","403020",""
"J1136","403102",""
"J1136","403103",""
"J1136","403104",""
"J1136","403933",""
"J1136","404128",""
"J1136","477614",""
"J1136","482924",""
"J1136","483433",""
"J1136","490161",""
"J1136","493476",""
"J1136","494250",""
"J1136","496433",""
"J1136","497112",""
"J1136","497478",""
"J1136","497919",""
"J1136","501919","Principale"
"J1136","501921",""
"J1136","501922",""
"J1136","501923",""
"J1136","501925","Principale"
"J1136","507315","Principale"
"J1136","514785",""
"J1136","519764","Principale"
"J1136","519765","Principale"
"J1136","519766","Principale"
"J1136","519770","Principale"
"J1136","519772","Principale"
"J1136","519774","Principale"
"J1136","519775","Principale"
"J1136","519776","Principale"
"J1136","519778","Principale"
"J1137","38126",""
"J1137","107197","Principale"
"J1137","107198","Principale"
"J1137","107199","Principale"
"J1137","107201","Principale"
"J1137","123502",""
"J1137","123505",""
"J1137","124253",""
"J1137","124377","Principale"
"J1137","124391",""
"J1137","200032","Principale"
"J1137","300022",""
"J1137","300044",""
"J1137","300085","Principale"
"J1137","300412",""
"J1137","300473",""
"J1137","300490",""
"J1137","300779",""
"J1137","300804",""
"J1137","300805",""
"J1137","300806",""
"J1137","300809",""
"J1137","300838",""
"J1137","402011",""
"J1137","403102",""
"J1137","403103",""
"J1137","403104",""
"J1137","476923",""
"J1137","477076",""
"J1137","479391",""
"J1137","481158",""
"J1137","486951","Principale"
"J1137","493191",""
"J1137","494187",""
"J1137","494490",""
"J1137","495557",""
"J1137","495717",""
"J1137","496745",""
"J1137","496816",""
"J1137","497354",""
"J1137","497696",""
"J1137","497856",""
"J1137","499351",""
"J1137","500186",""
"J1137","503174","Principale"
"J1137","503175","Principale"
"J1137","503176","Principale"
"J1137","503177",""
"J1137","519722",""
"J1137","522487",""
"J1138","38126",""
"J1138","100541",""
"J1138","107773",""
"J1138","107777",""
"J1138","115070","Principale"
"J1138","118217",""
"J1138","120722",""
"J1138","122255",""
"J1138","122577",""
"J1138","123905","Principale"
"J1138","124294",""
"J1138","300028",""
"J1138","300046","Principale"
"J1138","300307",""
"J1138","300412",""
"J1138","300470",""
"J1138","300483",""
"J1138","300493",""
"J1138","300779",""
"J1138","300806",""
"J1138","300809",""
"J1138","300838",""
"J1138","403020",""
"J1138","403102",""
"J1138","404317","Principale"
"J1138","478933",""
"J1138","482290",""
"J1138","482292","Principale"
"J1138","482294","Principale"
"J1138","482369","Principale"
"J1138","486151",""
"J1138","490316",""
"J1138","490428",""
"J1138","492774",""
"J1138","493033",""
"J1138","493724",""
"J1138","498290",""
"J1138","507194",""
"J1138","509110","Principale"
"J1138","509111","Principale"
"J1138","509112","Principale"
"J1138","509113",""
"J1138","509114",""
"J1138","509115","Principale"
"J1139","23376",""
"J1139","38126",""
"J1139","100541",""
"J1139","107197","Principale"
"J1139","107199","Principale"
"J1139","107201",""
"J1139","118904",""
"J1139","120592",""
"J1139","122255",""
"J1139","123502",""
"J1139","123505",""
"J1139","124287",""
"J1139","300022",""
"J1139","300056","Principale"
"J1139","300307",""
"J1139","300412",""
"J1139","300473",""
"J1139","300490",""
"J1139","300779",""
"J1139","300802",""
"J1139","300805",""
"J1139","300806",""
"J1139","300809",""
"J1139","300838",""
"J1139","400007",""
"J1139","403019",""
"J1139","403102",""
"J1139","403103",""
"J1139","403104",""
"J1139","404536",""
"J1139","476849",""
"J1139","476923",""
"J1139","477049",""
"J1139","493183",""
"J1139","496953",""
"J1139","497096",""
"J1139","499300",""
"J1139","499367",""
"J1139","505030","Principale"
"J1139","505033","Principale"
"J1139","505034","Principale"
"J1139","505035",""
"J1139","505036",""
"J1139","506492","Principale"
"J1139","506493",""
"J1139","515037",""
"J1139","519720","Principale"
"J1139","519721","Principale"
"J1139","519722","Principale"
"J1139","519723","Principale"
"J1140","23376",""
"J1140","38126",""
"J1140","107197","Principale"
"J1140","107199","Principale"
"J1140","107201","Principale"
"J1140","107242",""
"J1140","107406","Principale"
"J1140","107447",""
"J1140","107492","Principale"
"J1140","123502",""
"J1140","123505",""
"J1140","123936",""
"J1140","124275",""
"J1140","124391",""
"J1140","126127",""
"J1140","300022",""
"J1140","300056","Principale"
"J1140","300085",""
"J1140","300119",""
"J1140","300307",""
"J1140","300412",""
"J1140","300483",""
"J1140","300490",""
"J1140","300492",""
"J1140","300779",""
"J1140","300802",""
"J1140","300806",""
"J1140","300809",""
"J1140","300838",""
"J1140","400007",""
"J1140","403095",""
"J1140","403102",""
"J1140","403103",""
"J1140","403104",""
"J1140","404317","Principale"
"J1140","404536","Principale"
"J1140","479386",""
"J1140","479489",""
"J1140","482183",""
"J1140","482241",""
"J1140","490492","Principale"
"J1140","494244",""
"J1140","494306",""
"J1140","499344",""
"J1140","501726","Principale"
"J1140","505993",""
"J1140","506492",""
"J1140","507315",""
"J1140","519722",""
"J1140","519787","Principale"
"J1140","519788","Principale"
"J1140","519789",""
"J1140","522488",""
"J1141","100414",""
"J1141","107201",""
"J1141","107251","Principale"
"J1141","107253","Principale"
"J1141","107255",""
"J1141","107260",""
"J1141","107447",""
"J1141","107618","Principale"
"J1141","107620","Principale"
"J1141","120847",""
"J1141","122255","Principale"
"J1141","300056",""
"J1141","300142",""
"J1141","300307",""
"J1141","300412",""
"J1141","300483",""
"J1141","300490",""
"J1141","300528","Principale"
"J1141","300802",""
"J1141","300804",""
"J1141","300806",""
"J1141","300809",""
"J1141","300818",""
"J1141","300820",""
"J1141","403019",""
"J1141","403020",""
"J1141","403102",""
"J1141","476923",""
"J1141","482241",""
"J1141","492922",""
"J1141","495706",""
"J1141","495812",""
"J1141","496533",""
"J1141","497516",""
"J1141","498226",""
"J1141","498362",""
"J1141","499003",""
"J1141","504380",""
"J1141","506371","Principale"
"J1141","506372","Principale"
"J1141","506376",""
"J1141","511955","Principale"
"J1141","519614","Principale"
"J1141","519615","Principale"
"J1141","519617","Principale"
"J1141","519618","Principale"
"J1141","519619","Principale"
"J1141","522414",""
"J1142","23376",""
"J1142","38126",""
"J1142","100541",""
"J1142","107197","Principale"
"J1142","122255","Principale"
"J1142","126074",""
"J1142","300053","Principale"
"J1142","300307",""
"J1142","300408",""
"J1142","300412",""
"J1142","300483",""
"J1142","300490",""
"J1142","300492",""
"J1142","300804",""
"J1142","300806",""
"J1142","300809",""
"J1142","300838",""
"J1142","402011",""
"J1142","403020",""
"J1142","403102",""
"J1142","403103",""
"J1142","403104",""
"J1142","476835",""
"J1142","476858",""
"J1142","476923",""
"J1142","477078",""
"J1142","477225",""
"J1142","479386",""
"J1142","481158",""
"J1142","482924",""
"J1142","483371",""
"J1142","486278","Principale"
"J1142","494467",""
"J1142","495025",""
"J1142","497695",""
"J1142","500482",""
"J1142","506492",""
"J1142","507954",""
"J1142","514363",""
"J1142","519627",""
"J1142","519628","Principale"
"J1142","519629","Principale"
"J1142","519630","Principale"
"J1142","519632","Principale"
"J1142","519634","Principale"
"J1142","522413",""
"J1201","23374",""
"J1201","23380",""
"J1201","38126",""
"J1201","100453","Principale"
"J1201","100475","Principale"
"J1201","107201",""
"J1201","107272","Principale"
"J1201","107291","Principale"
"J1201","107292","Principale"
"J1201","107294","Principale"
"J1201","107296",""
"J1201","107308",""
"J1201","108002",""
"J1201","114998",""
"J1201","115006","Principale"
"J1201","116749",""
"J1201","117378",""
"J1201","117379",""
"J1201","117381",""
"J1201","117382",""
"J1201","117383",""
"J1201","117384",""
"J1201","117385",""
"J1201","117386",""
"J1201","117388",""
"J1201","121815",""
"J1201","123157",""
"J1201","123158",""
"J1201","123159",""
"J1201","123161",""
"J1201","124377","Principale"
"J1201","124976",""
"J1201","300022",""
"J1201","300412",""
"J1201","300440","Principale"
"J1201","300465",""
"J1201","300483",""
"J1201","300489",""
"J1201","300490",""
"J1201","300562","Principale"
"J1201","300653","Principale"
"J1201","300702",""
"J1201","300804",""
"J1201","300806",""
"J1201","300838",""
"J1201","400007",""
"J1201","403010",""
"J1201","403103",""
"J1201","403104",""
"J1201","403106",""
"J1201","404107",""
"J1201","404125",""
"J1201","405047",""
"J1201","405330",""
"J1201","405331",""
"J1201","476993",""
"J1201","477427",""
"J1201","477761",""
"J1201","477978",""
"J1201","477979",""
"J1201","477982",""
"J1201","477983",""
"J1201","482115",""
"J1201","483154","Principale"
"J1201","483370",""
"J1201","483371",""
"J1201","483372","Principale"
"J1201","491309",""
"J1201","491310",""
"J1201","491311",""
"J1201","497966",""
"J1202","23376",""
"J1202","23380",""
"J1202","38126",""
"J1202","100161",""
"J1202","102296",""
"J1202","116639",""
"J1202","300021",""
"J1202","300022",""
"J1202","300412",""
"J1202","300465",""
"J1202","300483",""
"J1202","300490",""
"J1202","300791",""
"J1202","300800",""
"J1202","300802",""
"J1202","300803",""
"J1202","300804",""
"J1202","300806",""
"J1202","300838",""
"J1202","403100",""
"J1202","403102",""
"J1202","403103",""
"J1202","404637",""
"J1202","405047",""
"J1202","405329",""
"J1202","479941",""
"J1202","483166",""
"J1202","483422","Principale"
"J1202","489749",""
"J1202","490147",""
"J1202","497354",""
"J1202","501474","Principale"
"J1202","502778","Principale"
"J1202","507315",""
"J1202","513637","Principale"
"J1202","513638","Principale"
"J1202","513639",""
"J1202","513640","Principale"
"J1202","513641","Principale"
"J1202","513642","Principale"
"J1202","513643",""
"J1202","513644","Principale"
"J1202","513645",""
"J1202","513647",""
"J1202","513648",""
"J1202","513649","Principale"
"J1202","513650","Principale"
"J1202","513651",""
"J1202","513652",""
"J1202","513653","Principale"
"J1202","513654",""
"J1202","513655",""
"J1202","513656",""
"J1202","513657",""
"J1202","513658",""
"J1202","513659",""
"J1202","513660",""
"J1202","513661",""
"J1202","513662",""
"J1202","513663",""
"J1202","513664",""
"J1202","513666",""
"J1202","513667",""
"J1202","513668",""
"J1202","513669","Principale"
"J1202","513670",""
"J1202","513671",""
"J1202","513672",""
"J1202","513673",""
"J1202","513674",""
"J1202","513675",""
"J1202","513676",""
"J1202","513677",""
"J1202","513678",""
"J1202","513679",""
"J1202","513680",""
"J1202","513681",""
"J1202","513682",""
"J1202","513683",""
"J1202","513684",""
"J1202","513685",""
"J1202","513686",""
"J1202","513687",""
"J1202","513688",""
"J1202","513689",""
"J1202","513694",""
"J1202","513695",""
"J1202","513696",""
"J1203","23376",""
"J1203","23380",""
"J1203","38126",""
"J1203","104584","Principale"
"J1203","107201",""
"J1203","107291",""
"J1203","107292",""
"J1203","107294",""
"J1203","107296",""
"J1203","114234",""
"J1203","117074",""
"J1203","117380",""
"J1203","120931",""
"J1203","123850","Principale"
"J1203","124171","Principale"
"J1203","124377",""
"J1203","126283",""
"J1203","300022","Principale"
"J1203","300412",""
"J1203","300440","Principale"
"J1203","300487",""
"J1203","300489",""
"J1203","300490",""
"J1203","400206",""
"J1203","400775",""
"J1203","402233",""
"J1203","403095",""
"J1203","403103",""
"J1203","403963",""
"J1203","404581",""
"J1203","404593",""
"J1203","404597",""
"J1203","405047",""
"J1203","477059",""
"J1203","477216",""
"J1203","477428",""
"J1203","478112","Principale"
"J1203","478113","Principale"
"J1203","478114",""
"J1203","478115",""
"J1203","478116",""
"J1203","478117",""
"J1203","478119","Principale"
"J1203","478120",""
"J1203","478121",""
"J1203","483489",""
"J1203","483490",""
"J1203","483491",""
"J1203","483493",""
"J1203","483496",""
"J1203","483498",""
"J1203","483499",""
"J1203","483501","Principale"
"J1203","483502",""
"J1203","483503","Principale"
"J1203","483505",""
"J1203","485511",""
"J1203","491319",""
"J1203","499860",""
"J1203","504515",""
"J1203","505591","Principale"
"J1203","506715",""
"J1203","507357",""
"J1204","23380",""
"J1204","38126",""
"J1204","104513",""
"J1204","104584","Principale"
"J1204","107201",""
"J1204","107291",""
"J1204","107292","Principale"
"J1204","107294","Principale"
"J1204","107296",""
"J1204","107306","Principale"
"J1204","107308",""
"J1204","107341",""
"J1204","110161",""
"J1204","114642","Principale"
"J1204","117074",""
"J1204","117380","Principale"
"J1204","120941",""
"J1204","121815",""
"J1204","122417","Principale"
"J1204","124377",""
"J1204","300022","Principale"
"J1204","300394",""
"J1204","300412",""
"J1204","300440","Principale"
"J1204","300489",""
"J1204","300490",""
"J1204","402175",""
"J1204","403010",""
"J1204","403095",""
"J1204","403103",""
"J1204","405047",""
"J1204","405330",""
"J1204","405331",""
"J1204","477428",""
"J1204","479130",""
"J1204","479131",""
"J1204","479133",""
"J1204","479134",""
"J1204","482115","Principale"
"J1204","482690","Principale"
"J1204","483490",""
"J1204","484349",""
"J1204","484350",""
"J1204","484352",""
"J1204","484353",""
"J1204","484354",""
"J1204","484657",""
"J1204","491310",""
"J1204","491311",""
"J1204","491316",""
"J1204","506397",""
"J1301","23376",""
"J1301","38055",""
"J1301","38126",""
"J1301","100359",""
"J1301","100414",""
"J1301","100453",""
"J1301","103885",""
"J1301","104160","Principale"
"J1301","107327",""
"J1301","107663","Principale"
"J1301","119622",""
"J1301","124101",""
"J1301","124475",""
"J1301","126384","Principale"
"J1301","300147","Principale"
"J1301","300298",""
"J1301","300412",""
"J1301","300446","Principale"
"J1301","300447","Principale"
"J1301","300448","Principale"
"J1301","300451",""
"J1301","300460",""
"J1301","300463",""
"J1301","300490",""
"J1301","300534",""
"J1301","300791",""
"J1301","300795",""
"J1301","300803",""
"J1301","300804",""
"J1301","300805",""
"J1301","300806",""
"J1301","300838",""
"J1301","400007",""
"J1301","400010",""
"J1301","400815",""
"J1301","403100",""
"J1301","403103",""
"J1301","403104",""
"J1301","404084",""
"J1301","404093",""
"J1301","404219","Principale"
"J1301","404565",""
"J1301","477625",""
"J1301","482883",""
"J1301","482991","Principale"
"J1301","485686",""
"J1301","489906",""
"J1301","489936",""
"J1301","489938",""
"J1301","489939",""
"J1301","489977",""
"J1301","490065",""
"J1301","490596",""
"J1301","512272",""
"J1301","514781",""
"J1301","514783",""
"J1301","514784",""
"J1301","515332",""
"J1301","522030",""
"J1301","522097",""
"J1302","23376",""
"J1302","23380",""
"J1302","38126",""
"J1302","100090",""
"J1302","100414",""
"J1302","100453",""
"J1302","100475","Principale"
"J1302","103885",""
"J1302","107295",""
"J1302","107308",""
"J1302","107341",""
"J1302","107342","Principale"
"J1302","107343","Principale"
"J1302","107349",""
"J1302","107356","Principale"
"J1302","115006","Principale"
"J1302","117074",""
"J1302","117378",""
"J1302","117379",""
"J1302","117380",""
"J1302","117381",""
"J1302","117382",""
"J1302","117384",""
"J1302","117385",""
"J1302","117386",""
"J1302","117388",""
"J1302","117389",""
"J1302","117390",""
"J1302","117578",""
"J1302","123501",""
"J1302","123508",""
"J1302","123513",""
"J1302","123660",""
"J1302","124708",""
"J1302","300261","Principale"
"J1302","300412",""
"J1302","300483",""
"J1302","300490",""
"J1302","300558","Principale"
"J1302","300562",""
"J1302","300791",""
"J1302","300802",""
"J1302","300804",""
"J1302","300805",""
"J1302","300838",""
"J1302","400206","Principale"
"J1302","403014","Principale"
"J1302","403103",""
"J1302","403104",""
"J1302","404599",""
"J1302","404641",""
"J1302","482690","Principale"
"J1302","483320",""
"J1302","487197","Principale"
"J1302","490713",""
"J1302","490791",""
"J1302","495717",""
"J1302","501087","Principale"
"J1302","513694",""
"J1302","514044",""
