"code_theme","libelle_theme","code_ogr_rome","code_rome","libelle_rome"
"015","Métiers du sport et autour du sport","515418","I1510","Plongeur / Plongeuse scientifique et technique"
"015","Métiers du sport et autour du sport","331","I1607","Mécanicien / Mécanicienne motocycles"
"015","Métiers du sport et autour du sport","489022","I1616","Mécanicien / Mécanicienne d'engins de chantier et de travaux publics"
"015","Métiers du sport et autour du sport","510471","I1628","Conseiller / Conseillère technique cycles"
"015","Métiers du sport et autour du sport","488764","J1108","Médecin régulateur"
"015","Métiers du sport et autour du sport","488916","J1110","Médecin légiste"
"015","Métiers du sport et autour du sport","509674","J1125","Endocrinologue"
"015","Métiers du sport et autour du sport","509770","J1126","Médecin du sport"
"015","Métiers du sport et autour du sport","348","J1404","Kinésithérapeute"
"015","Métiers du sport et autour du sport","488767","J1413","Physiothérapeute"
"015","Métiers du sport et autour du sport","512364","J1414","Coordinateur / Coordinatrice en activité physique adaptée"
"015","Métiers du sport et autour du sport","512363","J1415","Enseignant / Enseignante en activité physique adaptée (EAPA)"
"015","Métiers du sport et autour du sport","518431","K1745","Pompier / Pompière"
"015","Métiers du sport et autour du sport","410","K2107","Professeur / Professeure de collège et de lycée"
"015","Métiers du sport et autour du sport","438","L1201","Danseur / Danseuse"
"015","Métiers du sport et autour du sport","441","L1204","Artiste de cirque"
"015","Métiers du sport et autour du sport","488723","L1205","Artiste-interprète"
"015","Métiers du sport et autour du sport","488757","L1206","Cavalier / Cavalière de spectacle"
"015","Métiers du sport et autour du sport","488789","L1207","Cascadeur / Cascadeuse"
"015","Métiers du sport et autour du sport","509645","L1209","Performeur / Performeuse de cabaret"
"015","Métiers du sport et autour du sport","510402","L1211","Chorégraphe"
"015","Métiers du sport et autour du sport","446","L1401","Sportif professionnel / Sportive professionnelle"
"015","Métiers du sport et autour du sport","488306","L1402","Arbitre professionnel / Professionnelle de discipline sportive"
"015","Métiers du sport et autour du sport","509395","L1403","Cavalier / Cavalière d'entraînement"
"015","Métiers du sport et autour du sport","488304","M1610","Intendant / Intendante du sport"
"015","Métiers du sport et autour du sport","487","M1705","Responsable marketing"
"015","Métiers du sport et autour du sport","510431","M1717","Responsable innovation"
"015","Métiers du sport et autour du sport","509805","N3106","Officier / Officière de la marine marchande"
"015","Métiers du sport et autour du sport","515436","N3115","Capitaine de yacht"
"015","Métiers du sport et autour du sport","515449","N3211","Directeur de port / Directrice de port"
"015","Métiers du sport et autour du sport","535","N4402","Conducteur / Conductrice de remontées mécaniques"
"016","Métiers de l'ingénierie","14","A1303","Ingénieur / Ingénieure d'études et de recherche agricoles"
"016","Métiers de l'ingénierie","403951","A1304","Conseiller / Conseillère technique agricole"
"016","Métiers de l'ingénierie","509640","A1307","Ingénieur forestier / Ingénieure forestière"
"016","Métiers de l'ingénierie","510270","A1312","Directeur / Directrice environnement"
"016","Métiers de l'ingénierie","510436","A1313","Chargé / Chargée de mission environnement"
"016","Métiers de l'ingénierie","515384","A1314","Halieute"
"016","Métiers de l'ingénierie","515387","A1316","Chargé / Chargée de conservation ex-situ"
"016","Métiers de l'ingénierie","515409","A1317","Gestionnaire d'aires marines protégées"
"016","Métiers de l'ingénierie","515440","A1319","Ingénieur / Ingénieure écologue"
"016","Métiers de l'ingénierie","515455","A1321","Chargé / Chargée de mission thématique durable"
"016","Métiers de l'ingénierie","518781","A1324","Ingénieur / Ingénieure biogaz"
"016","Métiers de l'ingénierie","521026","A1325","Chargé / Chargée de projet Biodiversité"
"016","Métiers de l'ingénierie","143","F1102","Architecte d'intérieur"
"016","Métiers de l'ingénierie","147","F1106","Ingénieur / Ingénieure d'études de prix BTP"
"016","Métiers de l'ingénierie","488589","F1116","Ingénieur / Ingénieure démantèlement et assainissement"
"016","Métiers de l'ingénierie","488590","F1117","Ingénieur / Ingénieure d'étude CVC"
"016","Métiers de l'ingénierie","489011","F1125","BIM Manager"
"016","Métiers de l'ingénierie","509414","F1128","Géotechnicien / Géotechnicienne"
"016","Métiers de l'ingénierie","509417","F1129","Ingénieur / Ingénieure réservoir"
"016","Métiers de l'ingénierie","509539","F1132","Acousticien / Acousticienne du bâtiment"
"016","Métiers de l'ingénierie","509808","F1134","Domoticien / Domoticienne"
"016","Métiers de l'ingénierie","509938","F1136","Chef / Cheffe de projet éolien"
"016","Métiers de l'ingénierie","510056","F1137","Chargé / Chargée de méthodes BTP"
"016","Métiers de l'ingénierie","510153","F1138","Géothermicien / Géothermicienne"
"016","Métiers de l'ingénierie","510177","F1141","Ingénieur / Ingénieure études conception électrique"
"016","Métiers de l'ingénierie","510268","F1143","Géophysicien / Géophysicienne"
"016","Métiers de l'ingénierie","518322","F1145","Ingénieur / Ingénieure en génie maritime"
"016","Métiers de l'ingénierie","518590","F1146","Géomètre expert / Géomètre experte"
"016","Métiers de l'ingénierie","152","F1203","Chef / Cheffe de carrière"
"016","Métiers de l'ingénierie","153","F1204","Animateur / Animatrice QSE - Qualité Sécurité Environnement BTP"
"016","Métiers de l'ingénierie","518680","F1212","Ingénieur / Ingénieure d'exploitation de gisements"
"016","Métiers de l'ingénierie","210","H1101","Ingénieur / Ingénieure support technique"
"016","Métiers de l'ingénierie","211","H1102","Ingénieur / Ingénieure d'affaires en industrie"
"016","Métiers de l'ingénierie","488302","H1103","Responsable d'affaires en industrie pharmaceutique"
"016","Métiers de l'ingénierie","488627","H1106","Responsable support technique clients"
"016","Métiers de l'ingénierie","489015","H1107","Directeur / Directrice assistance technique"
"016","Métiers de l'ingénierie","217","H1206","Ingénieur / Ingénieure R&D en industrie"
"016","Métiers de l'ingénierie","488271","H1212","Ingénieur / Ingénieure brevet en industrie"
"016","Métiers de l'ingénierie","488291","H1213","Responsable du développement clinique en industrie pharmaceutique"
"016","Métiers de l'ingénierie","488303","H1215","Bioinformaticien / Bioinformaticienne en études, recherche et développement"
"016","Métiers de l'ingénierie","488308","H1216","Responsable des études épidémiologiques"
"016","Métiers de l'ingénierie","488313","H1217","Technicien / Technicienne formulation en industrie pharmaceutique"
"016","Métiers de l'ingénierie","488316","H1218","Responsable de projet recherche et développement"
"016","Métiers de l'ingénierie","488319","H1219","Responsable opérationnel / Responsable opérationnelle des études cliniques en industrie pharmaceutique"
"016","Métiers de l'ingénierie","488322","H1220","Responsable formulation en industrie pharmaceutique"
"016","Métiers de l'ingénierie","488335","H1221","Responsable des partenariats de recherche en industrie pharmaceutique"
"016","Métiers de l'ingénierie","488347","H1222","Responsable médical / Responsable médicale des études cliniques en industrie pharmaceutique"
"016","Métiers de l'ingénierie","509402","H1230","Ingénieur / Ingénieure essais vérification et validation (V&V) en milieu nucléaire"
"016","Métiers de l'ingénierie","510075","H1237","Ingénieur / Ingénieure énergies renouvelables"
"016","Métiers de l'ingénierie","513844","H1241","Architecte système hydrogène"
"016","Métiers de l'ingénierie","519122","H1242","Responsable de développement industriel en bioproduction"
"016","Métiers de l'ingénierie","518200","H1245","Mécatronicien / Mécatronicienne"
"016","Métiers de l'ingénierie","223","H1302","Ingénieur / Ingénieure Hygiène, Sécurité et Environnement en industrie (HSE)"
"016","Métiers de l'ingénierie","488285","H1304","Responsable Hygiène Sécurité Environnement (HSE) en industrie"
"016","Métiers de l'ingénierie","488619","H1306","Ingénieur / Ingénieure sûreté en industrie nucléaire"
"016","Métiers de l'ingénierie","488751","H1307","Responsable de la conformité industrielle"
"016","Métiers de l'ingénierie","225","H1401","Responsable ordonnancement-lancement-planification en industrie"
"016","Métiers de l'ingénierie","226","H1402","Ingénieur / Ingénieure méthodes et process"
"016","Métiers de l'ingénierie","488297","H1405","Responsable supply chain en industrie"
"016","Métiers de l'ingénierie","488331","H1406","Ingénieur / Ingénieure supply chain en industrie"
"016","Métiers de l'ingénierie","229","H1501","Responsable de laboratoire d'analyse industrielle"
"016","Métiers de l'ingénierie","230","H1502","Responsable qualité en industrie"
"016","Métiers de l'ingénierie","231","H1503","Technicien / Technicienne de laboratoire d'analyse industrielle"
"016","Métiers de l'ingénierie","488278","H1508","Assureur / Assureuse qualité industrie"
"016","Métiers de l'ingénierie","488284","H1509","Responsable des affaires règlementaires en industrie pharmaceutique"
"016","Métiers de l'ingénierie","488296","H1510","Technicien / Technicienne de laboratoire de contrôle en industrie pharmaceutique"
"016","Métiers de l'ingénierie","488309","H1511","Chargé / Chargée de validation-qualification en industrie pharmaceutique"
"016","Métiers de l'ingénierie","488312","H1512","Directeur / Directrice de zone en industrie pharmaceutique"
"016","Métiers de l'ingénierie","488336","H1515","Auditeur / Auditrice qualité en industrie"
"016","Métiers de l'ingénierie","488341","H1516","Expert / Experte métrologue"
"016","Métiers de l'ingénierie","488344","H1518","Consultant / Consultante qualité"
"016","Métiers de l'ingénierie","488352","H1519","Responsable éthique-déontologie-conformité en industrie pharmaceutique"
"016","Métiers de l'ingénierie","488353","H1520","Ingénieur qualité / Ingénieure qualité"
"016","Métiers de l'ingénierie","488565","H1521","Technicien / Technicienne de validation-qualification"
"016","Métiers de l'ingénierie","509345","H1523","Responsable Qualité Sécurité Environnement -QSE- en industrie"
"016","Métiers de l'ingénierie","509526","H1524","Chef / Cheffe de projet contrôle qualité"
"016","Métiers de l'ingénierie","509528","H1525","Biologiste de contrôle fabrication en industrie"
"016","Métiers de l'ingénierie","509786","H1528","Technicien / Technicienne qualité en industrie"
"016","Métiers de l'ingénierie","509879","H1529","Chargé / Chargée de matériovigilance"
"016","Métiers de l'ingénierie","510069","H1530","Technicien / Technicienne de la qualité de l'eau"
"016","Métiers de l'ingénierie","510271","H1531","Opérateur / Opératrice de laboratoire d'analyse industrielle"
"016","Métiers de l'ingénierie","510305","H1532","Responsable de contrôle non destructif en industrie"
"016","Métiers de l'ingénierie","510457","H1533","Ingénieur / Ingénieure CND END"
"016","Métiers de l'ingénierie","510637","H1534","Ingénieur / Ingénieure d'analyse industrielle"
"016","Métiers de l'ingénierie","488276","H2302","Conducteur / Conductrice de procédé de fabrication en industrie pharmaceutique"
"016","Métiers de l'ingénierie","263","H2502","Ingénieur / Ingénieure de production"
"016","Métiers de l'ingénierie","488315","H2507","Responsable de ligne de production industrielle"
"016","Métiers de l'ingénierie","488862","H2508","Ingénieur / Ingénieure exploitation nucléaire"
"016","Métiers de l'ingénierie","509384","H2509","Ingénieur / Ingénieure de fonderie ou de forge"
"016","Métiers de l'ingénierie","515390","H2511","Responsable d'atelier de blanchisserie industrielle"
"016","Métiers de l'ingénierie","489024","H2915","Chef soudeur / Cheffe soudeuse"
"016","Métiers de l'ingénierie","304","I1101","Directeur / Directrice de la gestion technique des bâtiments"
"016","Métiers de l'ingénierie","305","I1102","Ingénieur / Ingénieure de maintenance industrielle"
"016","Métiers de l'ingénierie","488902","I1104","Ingénieur / Ingénieure infrastructures télécoms réseaux mobiles"
"016","Métiers de l'ingénierie","488332","I1312","Technicien / Technicienne réseaux mobiles"
"016","Métiers de l'ingénierie","489191","I1319","Technicien / Technicienne de maintenance réseaux mobiles"
"016","Métiers de l'ingénierie","489033","I1404","Conseiller / Conseillère support technique informatique"
"016","Métiers de l'ingénierie","522279","K1740","Expert / Experte en opérations spatiales militaires"
"016","Métiers de l'ingénierie","509361","K2119","Consultant / Consultante en ingénierie pédagogique"
"016","Métiers de l'ingénierie","509533","K2123","Responsable programme enseignement supérieur"
"016","Métiers de l'ingénierie","509895","K2132","Responsable ingénierie de la formation professionnelle"
"016","Métiers de l'ingénierie","421","K2302","Responsable de collecte de déchets"
"016","Métiers de l'ingénierie","510266","K2312","Ingénieur / Ingénieure responsable propreté nettoiement"
"016","Métiers de l'ingénierie","427","K2402","Ingénieur / Ingénieure de recherche scientifique"
"016","Métiers de l'ingénierie","519207","K2418","Chercheur animalier / Chercheuse animalière"
"016","Métiers de l'ingénierie","515415","M1306","Directeur / Directrice de bureau d'étude de la biodiversité"
"016","Métiers de l'ingénierie","404047","M1405","Data scientist"
"016","Métiers de l'ingénierie","488639","M1409","Ingénieur / Ingénieure économiste en entreprise"
"016","Métiers de l'ingénierie","489213","M1414","Ingénieur statisticien / Ingénieure statisticienne"
"016","Métiers de l'ingénierie","491","M1802","Expert / Experte systèmes et réseaux informatiques"
"016","Métiers de l'ingénierie","493","M1804","Ingénieur / Ingénieure télécoms et environnement"
"016","Métiers de l'ingénierie","494","M1805","Développeur / Développeuse informatique"
"016","Métiers de l'ingénierie","404048","M1811","Data engineer"
"016","Métiers de l'ingénierie","488329","M1814","Scrum Master"
"016","Métiers de l'ingénierie","488576","M1815","Spécialiste test et validation logiciel ou application"
"016","Métiers de l'ingénierie","488641","M1818","Ingénieur / Ingénieure d'étude informatique"
"016","Métiers de l'ingénierie","488707","M1819","Technicien / Technicienne en cybersécurité"
"016","Métiers de l'ingénierie","488713","M1820","Expert / Experte méthodes et qualité informatique"
"016","Métiers de l'ingénierie","488716","M1821","Analyste d'application informatique"
"016","Métiers de l'ingénierie","488717","M1822","Spécialiste Jumeau Numérique"
"016","Métiers de l'ingénierie","488721","M1823","Consultant / Consultante avant-vente"
"016","Métiers de l'ingénierie","488748","M1824","Développeur / Développeuse décisionnel - Business Intelligence"
"016","Métiers de l'ingénierie","488753","M1826","Ingénieur / Ingénieure supervision IT Datacenter"
"016","Métiers de l'ingénierie","488754","M1827","Ingénieur / Ingénieure DevOps"
"016","Métiers de l'ingénierie","488768","M1828","Chef de projet / Cheffe de projet (Project Management Officer)"
"016","Métiers de l'ingénierie","488772","M1829","Ingénieur / Ingénieure systèmes et réseaux des territoires connectés"
"016","Métiers de l'ingénierie","488865","M1832","Homologateur / Homologatrice fonctionnel de logiciel"
"016","Métiers de l'ingénierie","488877","M1833","Ingénieur / Ingénieure sécurité web"
"016","Métiers de l'ingénierie","488890","M1835","Architecte systèmes et réseaux des territoires connectés"
"016","Métiers de l'ingénierie","488894","M1836","Ingénieur concepteur / Ingénieure conceptrice informatique"
"016","Métiers de l'ingénierie","488905","M1838","Urbaniste des systèmes d'information"
"016","Métiers de l'ingénierie","488909","M1839","Architecte systèmes et réseaux"
"016","Métiers de l'ingénierie","488922","M1841","Ingénieur informaticien / Ingénieure informaticienne"
"016","Métiers de l'ingénierie","488933","M1842","Qualiticien / Qualiticienne logiciel en informatique"
"016","Métiers de l'ingénierie","489009","M1843","Administrateur / Administratrice de serveurs"
"016","Métiers de l'ingénierie","489017","M1844","Responsable des études et applications informatiques"
"016","Métiers de l'ingénierie","489023","M1845","Architecte IoT - Internet des Objets"
"016","Métiers de l'ingénierie","489026","M1846","Ingénieur / Ingénieure Cybersécurité Datacenter"
"016","Métiers de l'ingénierie","489055","M1848","Analyste Concepteur / Conceptrice informatique"
"016","Métiers de l'ingénierie","489061","M1849","Administrateur / Administratrice de messagerie"
"016","Métiers de l'ingénierie","489066","M1850","Architecte multimédias interactifs"
"016","Métiers de l'ingénierie","489067","M1851","Analyste décisionnel - Business Intelligence"
"016","Métiers de l'ingénierie","489072","M1852","Analyste d'étude informatique"
"016","Métiers de l'ingénierie","489073","M1853","Chef / Cheffe de projet étude et développement informatique"
"016","Métiers de l'ingénierie","489078","M1854","Chef / Cheffe de projet réseau fixe et mobile"
"016","Métiers de l'ingénierie","489081","M1855","Développeur / Développeuse web"
"016","Métiers de l'ingénierie","489082","M1856","Expert / Experte en cybersécurité"
"016","Métiers de l'ingénierie","489179","M1858","Chef / Cheffe de projet TMA - Tierce Maintenance Applicative"
"016","Métiers de l'ingénierie","489188","M1859","Chef / Cheffe de projet maîtrise d'œuvre informatique"
"016","Métiers de l'ingénierie","489199","M1860","Architecte cloud"
"016","Métiers de l'ingénierie","489209","M1861","Développeur / Développeuse logiciel ou d'application"
"016","Métiers de l'ingénierie","489218","M1863","Evaluateur / Evaluatrice sécurité des systèmes et produits informatiques"
"016","Métiers de l'ingénierie","510638","M1864","Product Owner"
"016","Métiers de l'ingénierie","509517","M1865","Ingénieur / Ingénieure blockchain"
"016","Métiers de l'ingénierie","509541","M1866","Pentesteur / Pentesteuse"
"016","Métiers de l'ingénierie","509550","M1868","Architecte base de données"
"016","Métiers de l'ingénierie","509762","M1872","Consultant décisionnel / Consultante décisionnelle - Business Intelligence"
"016","Métiers de l'ingénierie","509919","M1873","Spécialiste IA embarquée"
"016","Métiers de l'ingénierie","510033","M1875","Coordinateur / Coordinatrice Maitrise d'Ouvrage Système d'Information (MOA SI)"
"016","Métiers de l'ingénierie","510055","M1877","Développeur / Développeuse blockchain"
"016","Métiers de l'ingénierie","510169","M1879","Ingénieur / Ingénieure Cloud computing"
"016","Métiers de l'ingénierie","510289","M1882","Architecte sécurité informatique"
"016","Métiers de l'ingénierie","510317","M1884","Ingénieur / Ingénieure systèmes, réseaux et sécurité informatique"
"016","Métiers de l'ingénierie","510419","M1887","Product builder no code"
"016","Métiers de l'ingénierie","510440","M1889","Ingénieur / Ingénieure en Intelligence Artificielle (IA)"
"016","Métiers de l'ingénierie","510447","M1891","Ingénieur / Ingénieure prévisionniste météorologue"
"016","Métiers de l'ingénierie","510450","M1892","Ingénieur / Ingénieure en informatique embarquée"
"016","Métiers de l'ingénierie","515456","M1895","Géomaticien / Géomaticienne"
"016","Métiers de l'ingénierie","489020","N1305","Ingénieur / Ingénieure logistique"
"016","Métiers de l'ingénierie","511","N2102","Pilote de ligne"
"016","Métiers de l'ingénierie","515463","N2103","Pilote instructeur / Pilote instructrice aéronautique"
"017","Métiers accessibles sans diplôme et sans expérience","7","A1201","Bûcheron / Bûcheronne"
"017","Métiers accessibles sans diplôme et sans expérience","8","A1202","Ouvrier / Ouvrière d'entretien des espaces naturels"
"017","Métiers accessibles sans diplôme et sans expérience","9","A1203","Agent / Agente d'entretien des espaces verts"
"017","Métiers accessibles sans diplôme et sans expérience","488859","A1210","Ouvrier forestier / Ouvrière forestière"
"017","Métiers accessibles sans diplôme et sans expérience","510256","A1214","Patrouilleur modeleur / Patrouilleuse modeleuse VTT"
"017","Métiers accessibles sans diplôme et sans expérience","515382","A1215","Agent / Agente d'aires marines protégées"
"017","Métiers accessibles sans diplôme et sans expérience","521035","A1220","Jardinier / Jardinière paysagiste en terrain de sport"
"017","Métiers accessibles sans diplôme et sans expérience","509754","A1309","Technicien / Technicienne d'élevage équin"
"017","Métiers accessibles sans diplôme et sans expérience","15","A1401","Cueilleur / Cueilleuse de fruits"
"017","Métiers accessibles sans diplôme et sans expérience","16","A1402","Aide agricole en production végétale"
"017","Métiers accessibles sans diplôme et sans expérience","17","A1403","Aide d'élevage agricole"
"017","Métiers accessibles sans diplôme et sans expérience","18","A1404","Aquaculteur / Aquacultrice"
"017","Métiers accessibles sans diplôme et sans expérience","19","A1405","Arboriculteur / Arboricultrice"
"017","Métiers accessibles sans diplôme et sans expérience","23","A1409","Aviculteur / Avicultrice"
"017","Métiers accessibles sans diplôme et sans expérience","26","A1412","Fromager-affineur / Fromagère-affineuse"
"017","Métiers accessibles sans diplôme et sans expérience","27","A1413","Brasseur / Brasseuse de bière"
"017","Métiers accessibles sans diplôme et sans expérience","29","A1415","Marin-pêcheur"
"017","Métiers accessibles sans diplôme et sans expérience","31","A1417","Saliculteur / Salicultrice"
"017","Métiers accessibles sans diplôme et sans expérience","403953","A1418","Viticulteur / Viticultrice"
"017","Métiers accessibles sans diplôme et sans expérience","403955","A1419","Ouvrier agricole polyvalent / Ouvrière agricole polyvalente"
"017","Métiers accessibles sans diplôme et sans expérience","403957","A1421","Palefrenier soigneur / Palefrenière soigneuse"
"017","Métiers accessibles sans diplôme et sans expérience","488709","A1424","Pisciculteur / Piscicultrice"
"017","Métiers accessibles sans diplôme et sans expérience","488728","A1425","Ramendeur / Ramendeuse"
"017","Métiers accessibles sans diplôme et sans expérience","488766","A1426","Educateur canin / Educatrice canine"
"017","Métiers accessibles sans diplôme et sans expérience","488903","A1428","Algoculteur / Algocultrice"
"017","Métiers accessibles sans diplôme et sans expérience","489025","A1430","Ouvrier / Ouvrière aquacole"
"017","Métiers accessibles sans diplôme et sans expérience","489063","A1431","Ouvrier / Ouvrière piscicole"
"017","Métiers accessibles sans diplôme et sans expérience","509364","A1432","Osiériculteur / Osiéricultrice"
"017","Métiers accessibles sans diplôme et sans expérience","510303","A1434","Tabaculteur / Tabacultrice"
"017","Métiers accessibles sans diplôme et sans expérience","509407","A1435","Eleveur / Eleveuse d'animaux de compagnie"
"017","Métiers accessibles sans diplôme et sans expérience","509516","A1437","Champignonniste"
"017","Métiers accessibles sans diplôme et sans expérience","509530","A1438","Pêcheur / Pêcheuse à pied"
"017","Métiers accessibles sans diplôme et sans expérience","509813","A1442","Eleveur / Eleveuse de lapins"
"017","Métiers accessibles sans diplôme et sans expérience","509917","A1443","Cidrier / Cidrière"
"017","Métiers accessibles sans diplôme et sans expérience","510021","A1444","Aide agricole en production fruitière"
"017","Métiers accessibles sans diplôme et sans expérience","510171","A1445","Pêcheur sous-marin / Pêcheuse sous-marine"
"017","Métiers accessibles sans diplôme et sans expérience","34","A1503","Toiletteur / Toiletteuse d'animaux"
"017","Métiers accessibles sans diplôme et sans expérience","510027","A1510","Préparateur / Préparatrice d'équidés"
"017","Métiers accessibles sans diplôme et sans expérience","510288","A1511","Gardien / Gardienne d'animaux"
"017","Métiers accessibles sans diplôme et sans expérience","488793","B1102","Mosaïste d'art"
"017","Métiers accessibles sans diplôme et sans expérience","510020","B1404","Canneur rempailleur / Canneuse rempailleuse"
"017","Métiers accessibles sans diplôme et sans expérience","44","B1601","Métallier / Métallière d'art"
"017","Métiers accessibles sans diplôme et sans expérience","45","B1602","Souffleur / Souffleuse de verre"
"017","Métiers accessibles sans diplôme et sans expérience","46","B1603","Opérateur / Opératrice en bijouterie"
"017","Métiers accessibles sans diplôme et sans expérience","404978","B1611","Trieur / Trieuse de pierres et perles"
"017","Métiers accessibles sans diplôme et sans expérience","520416","B1617","Coutelier / Coutelière d'art"
"017","Métiers accessibles sans diplôme et sans expérience","520427","B1618","Vitrailliste"
"017","Métiers accessibles sans diplôme et sans expérience","52","B1804","Brodeur / Brodeuse"
"017","Métiers accessibles sans diplôme et sans expérience","85","D1106","Vendeur / Vendeuse en épicerie"
"017","Métiers accessibles sans diplôme et sans expérience","86","D1107","Vendeur / Vendeuse grossiste en produits frais"
"017","Métiers accessibles sans diplôme et sans expérience","509365","D1110","Vendeur ambulant / Vendeuse ambulante"
"017","Métiers accessibles sans diplôme et sans expérience","510047","D1118","Glacier / Glacière"
"017","Métiers accessibles sans diplôme et sans expérience","515406","D1119","Mareyeur / Mareyeuse"
"017","Métiers accessibles sans diplôme et sans expérience","90","D1204","Agent technico-commercial / Agente technico-commerciale en location de véhicules"
"017","Métiers accessibles sans diplôme et sans expérience","93","D1207","Retoucheur / Retoucheuse en habillement"
"017","Métiers accessibles sans diplôme et sans expérience","96","D1210","Vendeur / Vendeuse en animalerie"
"017","Métiers accessibles sans diplôme et sans expérience","97","D1211","Vendeur / Vendeuse d'articles de sport et loisirs"
"017","Métiers accessibles sans diplôme et sans expérience","99","D1213","Vendeur / Vendeuse grossiste en équipement du foyer"
"017","Métiers accessibles sans diplôme et sans expérience","100","D1214","Vendeur / Vendeuse en prêt-à-porter"
"017","Métiers accessibles sans diplôme et sans expérience","489010","D1219","Vendeur / Vendeuse conseil en jardinerie"
"017","Métiers accessibles sans diplôme et sans expérience","489056","D1221","Vendeur / Vendeuse de produits culturels et ludiques"
"017","Métiers accessibles sans diplôme et sans expérience","509547","D1226","Nettoyeur / Nettoyeuse en cuir et peausserie"
"017","Métiers accessibles sans diplôme et sans expérience","510300","D1228","Employé / Employée de laverie automatique"
"017","Métiers accessibles sans diplôme et sans expérience","509761","D1235","Plagiste"
"017","Métiers accessibles sans diplôme et sans expérience","509793","D1236","Repasseur / Repasseuse"
"017","Métiers accessibles sans diplôme et sans expérience","510203","D1242","Linger / Lingère"
"017","Métiers accessibles sans diplôme et sans expérience","510163","D1244","Tatoueur / Tatoueuse"
"017","Métiers accessibles sans diplôme et sans expérience","518798","D1245","Vendeur / Vendeuse en parfumerie"
"017","Métiers accessibles sans diplôme et sans expérience","519016","D1251","Vendeur de tabac-presse / Vendeuse de tabac-presse"
"017","Métiers accessibles sans diplôme et sans expérience","519452","D1254","Vendeur / Vendeuse en articles de papeterie et loisirs créatifs"
"017","Métiers accessibles sans diplôme et sans expérience","509522","D1424","Conseiller vendeur / Conseillère vendeuse à domicile"
"017","Métiers accessibles sans diplôme et sans expérience","509527","D1425","Conseiller vendeur / Conseillère vendeuse de véhicules poids lourds"
"017","Métiers accessibles sans diplôme et sans expérience","515444","D1441","Technico-commercial / Technico-commerciale de l'industrie et des services nautiques"
"017","Métiers accessibles sans diplôme et sans expérience","515426","D1442","Courtier / Courtière en bateau"
"017","Métiers accessibles sans diplôme et sans expérience","114","D1505","Hôte / Hôtesse de caisse"
"017","Métiers accessibles sans diplôme et sans expérience","116","D1507","Employé / Employée de rayon libre-service"
"017","Métiers accessibles sans diplôme et sans expérience","509899","D1511","Opérateur / Opératrice de station service"
"017","Métiers accessibles sans diplôme et sans expérience","509697","D1514","Agent / Agente de péage"
"017","Métiers accessibles sans diplôme et sans expérience","509944","E1117","Conseiller / Conseillère en organisation d'événementiel de particuliers"
"017","Métiers accessibles sans diplôme et sans expérience","128","E1202","Opérateur / Opératrice de laboratoire cinématographique"
"017","Métiers accessibles sans diplôme et sans expérience","135","E1304","Agent / Agente de façonnage et routage"
"017","Métiers accessibles sans diplôme et sans expérience","138","E1307","Opérateur / Opératrice en reprographie"
"017","Métiers accessibles sans diplôme et sans expérience","173","F1613","Etancheur / Etancheuse"
"017","Métiers accessibles sans diplôme et sans expérience","509523","F1627","Poseur / Poseuse de compteurs"
"017","Métiers accessibles sans diplôme et sans expérience","175","F1702","Ouvrier / Ouvrière en voieries urbaines"
"017","Métiers accessibles sans diplôme et sans expérience","404038","F1709","Démolisseur / Démolisseuse"
"017","Métiers accessibles sans diplôme et sans expérience","518537","F1712","Ferrailleur / Ferrailleuse du BTP"
"017","Métiers accessibles sans diplôme et sans expérience","183","G1202","Animateur / Animatrice d'atelier artistique ou ludique"
"017","Métiers accessibles sans diplôme et sans expérience","186","G1205","Opérateur / Opératrice d'attraction"
"017","Métiers accessibles sans diplôme et sans expérience","187","G1206","Croupier / Croupière"
"017","Métiers accessibles sans diplôme et sans expérience","488633","G1225","Ouvreur / Ouvreuse de salle de spectacles"
"017","Métiers accessibles sans diplôme et sans expérience","518938","G1247","Surveillant / Surveillante d'espaces aquatiques"
"017","Métiers accessibles sans diplôme et sans expérience","195","G1501","Employé / Employée d'étage"
"017","Métiers accessibles sans diplôme et sans expérience","196","G1502","Employé / Employée d'hôtel"
"017","Métiers accessibles sans diplôme et sans expérience","199","G1602","Commis / Commise de cuisine"
"017","Métiers accessibles sans diplôme et sans expérience","200","G1603","Equipier polyvalent / Equipière polyvalente de restauration rapide"
"017","Métiers accessibles sans diplôme et sans expérience","201","G1604","Pizzaïolo / Pizzaïola"
"017","Métiers accessibles sans diplôme et sans expérience","202","G1605","Plongeur officier / Plongeuse officière de cuisine"
"017","Métiers accessibles sans diplôme et sans expérience","404540","G1608","Ecailler / Ecaillère"
"017","Métiers accessibles sans diplôme et sans expérience","489173","G1611","Steward / Hôtesse de train"
"017","Métiers accessibles sans diplôme et sans expérience","509392","G1612","Crêpier / Crêpière"
"017","Métiers accessibles sans diplôme et sans expérience","510306","G1613","Restaurateur ambulant / Restauratrice ambulante"
"017","Métiers accessibles sans diplôme et sans expérience","204","G1702","Bagagiste en établissement hôtelier"
"017","Métiers accessibles sans diplôme et sans expérience","488891","G1707","Responsable de vestiaire"
"017","Métiers accessibles sans diplôme et sans expérience","489018","G1708","Voiturier / Voiturière"
"017","Métiers accessibles sans diplôme et sans expérience","518924","G1709","Agent / Agente d'accueil et de prévention en camping"
"017","Métiers accessibles sans diplôme et sans expérience","206","G1801","Barman / Barmaid"
