"code_rome","code_compo_bloc","code_rubrique","code_ogr"
"A1212","5","1","486243"
"A1212","5","1","486244"
"A1212","5","1","486245"
"A1212","5","1","486246"
"A1212","5","1","486247"
"A1212","5","1","486248"
"A1212","5","1","486249"
"A1212","5","1","486250"
"A1212","5","1","486252"
"A1212","5","1","486253"
"A1212","5","1","486255"
"A1212","5","1","490340"
"A1212","5","1","490470"
"A1212","5","1","504515"
"A1212","5","1","506244"
"A1212","5","2","300460"
"A1212","5","2","300461"
"A1212","5","2","300465"
"A1212","5","2","300467"
"A1212","5","3","100017"
"A1212","5","3","100019"
"A1212","5","3","100032"
"A1212","5","3","100033"
"A1212","5","3","100057"
"A1212","5","3","100076"
"A1212","5","3","107093"
"A1212","5","3","119407"
"A1212","5","3","120676"
"A1212","5","3","122009"
"A1212","5","3","122569"
"A1212","5","3","122578"
"A1212","5","3","404314"
"A1212","5","3","405521"
"A1212","5","3","476950"
"A1212","5","3","478462"
"A1212","5","3","479725"
"A1212","5","3","479733"
"A1212","5","3","481115"
"A1212","5","3","481118"
"A1212","5","3","481120"
"A1212","5","3","481121"
"A1212","5","3","482087"
"A1212","5","3","490652"
"A1212","5","3","490660"
"A1212","5","3","490671"
"A1212","5","3","490672"
"A1212","5","3","490673"
"A1212","5","3","490674"
"A1212","6","","23378"
"A1212","6","","23381"
"A1212","6","","300779"
"A1212","6","","300783"
"A1212","6","","300795"
"A1212","6","","300806"
"A1212","6","","403103"
"A1212","6","","403104"
"A1213","1","","489160"
"A1213","2","","10514"
"A1213","2","","12136"
"A1213","2","","38439"
"A1213","2","","490471"
"A1213","2","","490472"
"A1213","5","1","116932"
"A1213","5","1","118772"
"A1213","5","1","118803"
"A1213","5","1","122698"
"A1213","5","1","122817"
"A1213","5","1","122851"
"A1213","5","1","123046"
"A1213","5","1","124377"
"A1213","5","1","124976"
"A1213","5","1","125056"
"A1213","5","1","125971"
"A1213","5","1","300258"
"A1213","5","1","300280"
"A1213","5","1","300323"
"A1213","5","1","300436"
"A1213","5","1","300446"
"A1213","5","1","300579"
"A1213","5","1","400415"
"A1213","5","1","400866"
"A1213","5","1","403499"
"A1213","5","1","403503"
"A1213","5","1","404771"
"A1213","5","1","404873"
"A1213","5","1","405515"
"A1213","5","1","405516"
"A1213","5","1","482263"
"A1213","5","1","482977"
"A1213","5","1","483102"
"A1213","5","1","483653"
"A1213","5","1","486243"
"A1213","5","1","486244"
"A1213","5","1","486255"
"A1213","5","1","486566"
"A1213","5","1","486567"
"A1213","5","1","486568"
"A1213","5","1","486569"
"A1213","5","1","486571"
"A1213","5","1","486573"
"A1213","5","1","486574"
"A1213","5","1","486575"
"A1213","5","1","486576"
"A1213","5","1","486577"
"A1213","5","1","486578"
"A1213","5","1","490473"
"A1213","5","1","506244"
"A1213","5","1","506715"
"A1213","5","1","508401"
"A1213","5","1","508901"
"A1213","5","2","300460"
"A1213","5","2","300461"
"A1213","5","2","300489"
"A1213","5","3","100017"
"A1213","5","3","100019"
"A1213","5","3","100057"
"A1213","5","3","100076"
"A1213","5","3","100077"
"A1213","5","3","100104"
"A1213","5","3","100158"
"A1213","5","3","101869"
"A1213","5","3","119407"
"A1213","5","3","122009"
"A1213","5","3","122569"
"A1213","5","3","300736"
"A1213","5","3","403969"
"A1213","5","3","405521"
"A1213","5","3","476951"
"A1213","5","3","479725"
"A1213","5","3","481118"
"A1213","5","3","481415"
"A1213","5","3","481417"
"A1213","5","3","481422"
"A1213","5","3","490671"
"A1213","5","3","490676"
"A1213","5","3","490678"
"A1213","6","","23378"
"A1213","6","","23381"
"A1213","6","","38055"
"A1213","6","","300783"
"A1213","6","","300806"
"A1213","6","","403103"
"A1213","6","","403104"
"A1213","6","","403962"
"A1214","1","","510256"
"A1214","2","","510331"
"A1214","2","","510332"
"A1214","5","1","121240"
"A1214","5","1","123026"
"A1214","5","1","125310"
"A1214","5","1","300152"
"A1214","5","1","300297"
"A1214","5","1","400151"
"A1214","5","1","403444"
"A1214","5","1","482285"
"A1214","5","1","483223"
"A1214","5","1","485355"
"A1214","5","1","486418"
"A1214","5","1","487163"
"A1214","5","1","503079"
"A1214","5","1","507150"
"A1214","5","1","507151"
"A1214","5","1","507152"
"A1214","5","1","507154"
"A1214","5","1","507156"
"A1214","5","1","509010"
"A1214","5","1","511253"
"A1214","5","1","513609"
"A1214","5","2","300465"
"A1214","5","2","300490"
"A1214","5","2","300497"
"A1214","5","3","100507"
"A1214","5","3","103070"
"A1214","5","3","118331"
"A1214","5","3","477832"
"A1214","5","3","479544"
"A1214","5","3","493146"
"A1214","5","3","493627"
"A1214","5","3","497889"
"A1214","5","3","514980"
"A1214","6","","23376"
"A1214","6","","23377"
"A1214","6","","300783"
"A1214","6","","300878"
"A1214","6","","400040"
"A1214","6","","403095"
"A1214","6","","403098"
"A1214","6","","403103"
"A1214","6","","403961"
"A1215","1","","515382"
"A1215","2","","517805"
"A1215","5","1","300022"
"A1215","5","1","300361"
"A1215","5","1","484442"
"A1215","5","1","490111"
"A1215","5","1","506457"
"A1215","5","1","506516"
"A1215","5","1","511291"
"A1215","5","1","512116"
"A1215","5","1","516480"
"A1215","5","1","516482"
"A1215","5","1","516483"
"A1215","5","1","516484"
"A1215","5","1","516485"
"A1215","5","1","516486"
"A1215","5","1","516487"
"A1215","5","1","516488"
"A1215","5","1","516489"
"A1215","5","1","516491"
"A1215","5","1","516492"
"A1215","5","1","516544"
"A1215","5","2","300460"
"A1215","5","2","300461"
"A1215","5","2","300465"
"A1215","5","2","300493"
"A1215","5","3","403005"
"A1215","5","3","404676"
"A1215","5","3","476950"
"A1215","5","3","479084"
"A1215","5","3","479511"
"A1215","5","3","482087"
"A1215","5","3","490651"
"A1215","5","3","498494"
"A1215","5","3","514543"
"A1215","5","3","515477"
"A1215","5","3","515478"
"A1215","5","3","515480"
"A1215","5","3","515482"
"A1215","5","3","515483"
"A1215","5","3","515484"
"A1215","5","3","515485"
"A1215","5","3","515487"
"A1215","5","3","515489"
"A1215","5","3","515821"
"A1215","5","3","516036"
"A1215","5","3","516323"
"A1215","5","3","516382"
"A1215","5","3","516415"
"A1215","6","","23376"
"A1215","6","","300783"
"A1215","6","","400034"
"A1215","6","","403020"
"A1215","6","","511359"
"A1215","6","","513769"
"A1216","1","","515388"
"A1216","2","","517823"
"A1216","2","","517824"
"A1216","2","","517825"
"A1216","2","","521675"
"A1216","2","","521676"
"A1216","2","","521677"
"A1216","5","1","109565"
"A1216","5","1","116679"
"A1216","5","1","121521"
"A1216","5","1","121527"
"A1216","5","1","121846"
"A1216","5","1","123204"
"A1216","5","1","123894"
"A1216","5","1","124719"
"A1216","5","1","125508"
"A1216","5","1","125875"
"A1216","5","1","300680"
"A1216","5","1","300682"
"A1216","5","1","400119"
"A1216","5","1","400138"
"A1216","5","1","400156"
"A1216","5","1","400276"
"A1216","5","1","400766"
"A1216","5","1","402023"
"A1216","5","1","403499"
"A1216","5","1","403778"
"A1216","5","1","404536"
"A1216","5","1","404821"
"A1216","5","1","483407"
"A1216","5","1","484020"
"A1216","5","1","484342"
"A1216","5","1","484550"
"A1216","5","1","485287"
"A1216","5","1","485511"
"A1216","5","1","490397"
"A1216","5","1","491799"
"A1216","5","1","499921"
"A1216","5","1","500222"
"A1216","5","1","500990"
"A1216","5","1","501343"
"A1216","5","1","501406"
"A1216","5","1","502105"
"A1216","5","1","502586"
"A1216","5","1","503767"
"A1216","5","1","504016"
"A1216","5","1","504356"
"A1216","5","1","505430"
"A1216","5","1","507548"
"A1216","5","1","508565"
"A1216","5","1","511137"
"A1216","5","1","511163"
"A1216","5","1","511312"
"A1216","5","1","511383"
"A1216","5","1","513044"
"A1216","5","1","513501"
"A1216","5","1","516571"
"A1216","5","1","516573"
"A1216","5","1","516574"
"A1216","5","1","516575"
"A1216","5","1","516576"
"A1216","5","1","516577"
"A1216","5","1","516692"
"A1216","5","1","521267"
"A1216","5","1","521309"
"A1216","5","1","521372"
"A1216","5","1","521384"
"A1216","5","1","521457"
"A1216","5","1","521521"
"A1216","5","1","521628"
"A1216","5","2","300412"
"A1216","5","2","300460"
"A1216","5","2","300461"
"A1216","5","2","300483"
"A1216","5","3","100057"
"A1216","5","3","404697"
"A1216","5","3","476962"
"A1216","5","3","476969"
"A1216","5","3","477992"
"A1216","5","3","478462"
"A1216","5","3","478635"
"A1216","5","3","481564"
"A1216","5","3","490971"
"A1216","5","3","490972"
"A1216","5","3","490973"
"A1216","5","3","492294"
"A1216","5","3","494693"
"A1216","5","3","495180"
"A1216","5","3","497250"
"A1216","5","3","515583"
"A1216","5","3","515584"
"A1216","5","3","515585"
"A1216","5","3","515587"
"A1216","5","3","515589"
"A1216","5","3","515592"
"A1216","5","3","515955"
"A1216","5","3","516383"
"A1216","5","3","521099"
"A1216","5","3","522144"
"A1216","6","","23381"
"A1216","6","","300779"
"A1216","6","","300783"
"A1216","6","","300817"
"A1216","6","","300849"
"A1216","6","","300878"
"A1216","6","","403107"
"A1216","6","","405285"
"A1216","6","","405349"
"A1217","1","","515396"
"A1217","2","","517835"
"A1217","2","","517836"
"A1217","2","","521678"
"A1217","2","","521679"
"A1217","2","","521680"
"A1217","5","1","100069"
"A1217","5","1","100240"
"A1217","5","1","113863"
"A1217","5","1","113872"
"A1217","5","1","114050"
"A1217","5","1","117353"
"A1217","5","1","119312"
"A1217","5","1","121275"
"A1217","5","1","122719"
"A1217","5","1","122722"
"A1217","5","1","123639"
"A1217","5","1","123642"
"A1217","5","1","124787"
"A1217","5","1","300426"
"A1217","5","1","400665"
"A1217","5","1","403587"
"A1217","5","1","404243"
"A1217","5","1","404784"
"A1217","5","1","482194"
"A1217","5","1","482400"
"A1217","5","1","483508"
"A1217","5","1","484643"
"A1217","5","1","484648"
"A1217","5","1","484740"
"A1217","5","1","484903"
"A1217","5","1","485565"
"A1217","5","1","485833"
"A1217","5","1","486241"
"A1217","5","1","486383"
"A1217","5","1","486580"
"A1217","5","1","486638"
"A1217","5","1","486835"
"A1217","5","1","486851"
"A1217","5","1","489310"
"A1217","5","1","489827"
"A1217","5","1","490065"
"A1217","5","1","490371"
"A1217","5","1","500474"
"A1217","5","1","500686"
"A1217","5","1","501755"
"A1217","5","1","502445"
"A1217","5","1","502746"
"A1217","5","1","503079"
"A1217","5","1","503573"
"A1217","5","1","505304"
"A1217","5","1","505591"
"A1217","5","1","506457"
"A1217","5","1","506584"
"A1217","5","1","506973"
"A1217","5","1","507154"
"A1217","5","1","507332"
"A1217","5","1","507616"
"A1217","5","1","508495"
"A1217","5","1","508667"
"A1217","5","1","508783"
"A1217","5","1","509204"
"A1217","5","1","511220"
"A1217","5","1","511375"
"A1217","5","1","511924"
"A1217","5","1","512281"
"A1217","5","1","512283"
"A1217","5","1","512877"
"A1217","5","1","513405"
"A1217","5","1","513934"
"A1217","5","1","516551"
"A1217","5","1","516691"
"A1217","5","1","516701"
"A1217","5","1","517338"
"A1217","5","1","521279"
"A1217","5","1","521337"
"A1217","5","1","521408"
"A1217","5","1","521487"
"A1217","5","1","521591"
"A1217","5","2","300461"
"A1217","5","2","300465"
"A1217","5","2","300489"
"A1217","5","2","399999"
"A1217","5","3","100019"
"A1217","5","3","100050"
"A1217","5","3","100158"
"A1217","5","3","103272"
"A1217","5","3","119407"
"A1217","5","3","120439"
"A1217","5","3","123799"
"A1217","5","3","125265"
"A1217","5","3","476904"
"A1217","5","3","476942"
"A1217","5","3","477325"
"A1217","5","3","481494"
"A1217","5","3","490088"
"A1217","5","3","492196"
"A1217","5","3","495044"
"A1217","5","3","495049"
"A1217","5","3","495638"
"A1217","5","3","515661"
"A1217","5","3","515666"
"A1217","5","3","515667"
"A1217","5","3","515668"
"A1217","5","3","515823"
"A1217","5","3","515827"
"A1217","6","","23376"
"A1217","6","","300783"
"A1217","6","","402011"
"A1217","6","","403020"
"A1217","6","","490468"
"A1217","6","","511495"
"A1218","1","","515423"
"A1218","2","","517877"
"A1218","2","","517878"
"A1218","2","","517879"
"A1218","2","","521681"
"A1218","2","","521682"
"A1218","2","","521683"
"A1218","2","","521684"
"A1218","5","1","113466"
"A1218","5","1","113865"
"A1218","5","1","116361"
"A1218","5","1","118346"
"A1218","5","1","118788"
"A1218","5","1","118803"
"A1218","5","1","118843"
"A1218","5","1","120097"
"A1218","5","1","120147"
"A1218","5","1","120342"
"A1218","5","1","121846"
"A1218","5","1","121931"
"A1218","5","1","122381"
"A1218","5","1","123026"
"A1218","5","1","123538"
"A1218","5","1","123640"
"A1218","5","1","124319"
"A1218","5","1","126053"
"A1218","5","1","126282"
"A1218","5","1","300150"
"A1218","5","1","300445"
"A1218","5","1","300646"
"A1218","5","1","300664"
"A1218","5","1","300677"
"A1218","5","1","400098"
"A1218","5","1","400138"
"A1218","5","1","400371"
"A1218","5","1","400587"
"A1218","5","1","400699"
"A1218","5","1","400776"
"A1218","5","1","400866"
"A1218","5","1","402030"
"A1218","5","1","403287"
"A1218","5","1","403290"
"A1218","5","1","403314"
"A1218","5","1","403375"
"A1218","5","1","403378"
"A1218","5","1","403379"
"A1218","5","1","403445"
"A1218","5","1","403447"
"A1218","5","1","403477"
"A1218","5","1","403548"
"A1218","5","1","403568"
"A1218","5","1","403844"
"A1218","5","1","404320"
"A1218","5","1","404535"
"A1218","5","1","404885"
"A1218","5","1","482263"
"A1218","5","1","482626"
"A1218","5","1","483049"
"A1218","5","1","484020"
"A1218","5","1","484157"
"A1218","5","1","484271"
"A1218","5","1","484647"
"A1218","5","1","484852"
"A1218","5","1","485829"
"A1218","5","1","486269"
"A1218","5","1","486626"
"A1218","5","1","486837"
"A1218","5","1","487123"
"A1218","5","1","489300"
"A1218","5","1","489356"
"A1218","5","1","489440"
"A1218","5","1","489471"
"A1218","5","1","489565"
"A1218","5","1","490440"
"A1218","5","1","490451"
"A1218","5","1","491801"
"A1218","5","1","503353"
"A1218","5","1","503471"
"A1218","5","1","504542"
"A1218","5","1","505591"
"A1218","5","1","505619"
"A1218","5","1","505916"
"A1218","5","1","506719"
"A1218","5","1","508655"
"A1218","5","1","508732"
"A1218","5","1","511276"
"A1218","5","1","511348"
"A1218","5","1","512286"
"A1218","5","1","512790"
"A1218","5","1","512838"
"A1218","5","1","512862"
"A1218","5","1","512917"
"A1218","5","1","512960"
"A1218","5","1","513010"
"A1218","5","1","513035"
"A1218","5","1","513052"
"A1218","5","1","513117"
"A1218","5","1","513229"
"A1218","5","1","513236"
"A1218","5","1","513422"
"A1218","5","1","513535"
"A1218","5","1","514814"
"A1218","5","1","517092"
"A1218","5","1","517094"
"A1218","5","1","517095"
"A1218","5","1","517096"
"A1218","5","1","517097"
"A1218","5","1","521506"
"A1218","5","1","521522"
"A1218","5","2","300460"
"A1218","5","2","300461"
"A1218","5","2","300483"
"A1218","5","3","100038"
"A1218","5","3","101300"
"A1218","5","3","119407"
"A1218","5","3","125986"
"A1218","5","3","476891"
"A1218","5","3","476950"
"A1218","5","3","476951"
"A1218","5","3","477241"
"A1218","5","3","478462"
"A1218","5","3","481118"
"A1218","5","3","482033"
"A1218","5","3","492843"
"A1218","5","3","493146"
"A1218","5","3","496619"
"A1218","5","3","496751"
"A1218","5","3","497640"
"A1218","5","3","515950"
"A1218","5","3","515953"
"A1218","5","3","515954"
"A1218","5","3","515955"
"A1218","5","3","516050"
"A1218","5","3","516057"
"A1218","5","3","516339"
"A1218","5","3","521053"
"A1218","5","3","521190"
"A1218","6","","38055"
"A1218","6","","300779"
"A1218","6","","300849"
"A1218","6","","403107"
"A1218","6","","403962"
"A1218","6","","405285"
"A1218","6","","405348"
"A1218","6","","489576"
"A1219","1","","515460"
"A1219","2","","517954"
"A1219","2","","517955"
"A1219","2","","517956"
"A1219","2","","517957"
"A1219","2","","517958"
"A1219","2","","521685"
"A1219","2","","521686"
"A1219","5","1","121917"
"A1219","5","1","300677"
"A1219","5","1","403003"
"A1219","5","1","404877"
"A1219","5","1","484020"
"A1219","5","1","486626"
"A1219","5","1","516973"
"A1219","5","1","517698"
"A1219","5","1","517699"
"A1219","5","1","517700"
"A1219","5","1","517701"
"A1219","5","1","517702"
"A1219","5","1","517703"
"A1219","5","1","517705"
"A1219","5","1","517706"
"A1219","5","1","517707"
"A1219","5","1","521234"
"A1219","5","1","521347"
"A1219","5","1","521518"
"A1219","5","2","300460"
"A1219","5","2","300483"
"A1219","5","2","300489"
"A1219","5","2","300497"
"A1219","5","3","100032"
"A1219","5","3","100057"
"A1219","5","3","102074"
"A1219","5","3","120439"
"A1219","5","3","476951"
"A1219","5","3","477767"
"A1219","5","3","477769"
"A1219","5","3","478462"
"A1219","5","3","479033"
"A1219","5","3","480596"
"A1219","5","3","480948"
"A1219","5","3","480950"
"A1219","5","3","481564"
"A1219","5","3","492845"
"A1219","5","3","493146"
"A1219","5","3","497954"
"A1219","5","3","513607"
"A1219","5","3","515955"
"A1219","5","3","516060"
"A1219","5","3","516394"
"A1219","5","3","516395"
"A1219","5","3","516396"
"A1219","5","3","516398"
"A1219","5","3","521062"
"A1219","5","3","521161"
"A1219","5","3","522143"
"A1219","6","","300878"
"A1219","6","","403107"
"A1219","6","","405285"
"A1219","6","","405349"
"A1220","1","","521035"
"A1220","2","","521934"
"A1220","2","","521936"
"A1220","5","1","100063"
"A1220","5","1","110658"
"A1220","5","1","116214"
"A1220","5","1","119210"
"A1220","5","1","122570"
"A1220","5","1","122730"
"A1220","5","1","122781"
"A1220","5","1","122783"
"A1220","5","1","122843"
"A1220","5","1","124561"
"A1220","5","1","125971"
"A1220","5","1","126432"
"A1220","5","1","140913"
"A1220","5","1","300264"
"A1220","5","1","300364"
"A1220","5","1","300408"
"A1220","5","1","300426"
"A1220","5","1","300678"
"A1220","5","1","400174"
"A1220","5","1","400415"
"A1220","5","1","400694"
"A1220","5","1","400761"
"A1220","5","1","400813"
"A1220","5","1","404012"
"A1220","5","1","405390"
"A1220","5","1","482269"
"A1220","5","1","484266"
"A1220","5","1","484267"
"A1220","5","1","484268"
"A1220","5","1","484271"
"A1220","5","1","484272"
"A1220","5","1","484510"
"A1220","5","1","486074"
"A1220","5","1","487163"
"A1220","5","1","489495"
"A1220","5","1","489533"
"A1220","5","1","506244"
"A1220","5","2","300460"
"A1220","5","2","300465"
"A1220","5","2","300497"
"A1220","5","3","100011"
"A1220","5","3","100019"
"A1220","5","3","100057"
"A1220","5","3","100064"
"A1220","5","3","100104"
"A1220","5","3","100158"
"A1220","5","3","101869"
"A1220","5","3","102717"
"A1220","5","3","103070"
"A1220","5","3","106963"
